"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","fraud_label"
2818,"Quiet Garden View Room & Super Fast WiFi",3159,"Daniel",NA,"Oostelijk Havengebied - Indische Buurt",52.3657545138762,4.9414192351844,"Private room",59,3,248,"2018-11-28",2.1,1,44,0
52490,"Amsterdam Aqua",185836,"VictorLuke",NA,"Oostelijk Havengebied - Indische Buurt",52.3700458926611,4.9386912362463,"Private room",72,3,81,"2018-11-25",0.82,1,11,0
57408,"Very Bright & Spacious Apt + 4 Bikes",273329,"Bart",NA,"Oostelijk Havengebied - Indische Buurt",52.3619297888893,4.93640095719916,"Entire home/apt",100,4,420,"2017-09-30",4.29,2,5,0
141708,"light modern & cosy apartment",689016,"Cindy",NA,"Oostelijk Havengebied - Indische Buurt",52.3646068970428,4.93892008253442,"Entire home/apt",98,3,82,"2018-10-15",0.9,1,18,1
250751,"Modern studio near central AMS",1314658,"Mira",NA,"Oostelijk Havengebied - Indische Buurt",52.3660990226946,4.93298712909655,"Entire home/apt",70,2,97,"2018-08-07",1.13,1,0,0
262209,"AirbnBABY! Family holiday made easy",1375554,"Claire",NA,"Oostelijk Havengebied - Indische Buurt",52.3616422185585,4.93827370007071,"Entire home/apt",73,2,14,"2018-11-05",0.16,1,0,0
313778,"3 room apartment in popular Amsterdam Oost!",1612893,"Nina",NA,"Oostelijk Havengebied - Indische Buurt",52.3643927917067,4.93943925927316,"Entire home/apt",124,1,48,"2018-10-22",0.65,1,30,0
415619,"Sunny Amsterdam East Harbor View",1336633,"Stephan",NA,"Oostelijk Havengebied - Indische Buurt",52.3695817143686,4.93516097856682,"Entire home/apt",145,2,57,"2018-11-17",0.72,1,247,1
441424,"Whole house in center of Amsterdam.",2193861,"Marco",NA,"Oostelijk Havengebied - Indische Buurt",52.3737868538464,4.94488212249847,"Entire home/apt",150,3,27,"2018-08-26",0.35,1,41,0
454056,"Lovely house at Docklands + 2 bikes",2255820,"Jaap",NA,"Oostelijk Havengebied - Indische Buurt",52.3717582060972,4.95029175329583,"Entire home/apt",125,4,28,"2018-10-15",0.36,1,0,0
462809,"Studio with harbour view and parkin",2299713,"Janny",NA,"Oostelijk Havengebied - Indische Buurt",52.3745893413069,4.94373351289646,"Private room",72,3,211,"2018-12-03",2.71,1,9,0
513743,"Luxury 200m2 Private HV Houseboat",2531171,"Carmen",NA,"Oostelijk Havengebied - Indische Buurt",52.3759332245369,4.9398041601012,"Entire home/apt",460,3,35,"2017-10-04",0.45,3,12,0
551606,"Spacious house at waterfront",2710951,"Anna",NA,"Oostelijk Havengebied - Indische Buurt",52.3724452698616,4.95087615263393,"Entire home/apt",299,3,46,"2017-08-31",0.67,1,70,0
585258,"AMS Spectacular room w water views",2049843,"Christine Pieternella",NA,"Oostelijk Havengebied - Indische Buurt",52.3757317826088,4.93741132579486,"Private room",90,60,8,"2016-12-10",0.14,4,348,0
638555,"Harbour View Houseboat Apartm",2531171,"Carmen",NA,"Oostelijk Havengebied - Indische Buurt",52.3769730773133,4.94149240720263,"Entire home/apt",453,3,13,"2018-08-08",0.19,3,25,1
652767,"Double room in Amsterdam, near Oostenpark",3281176,"Roland",NA,"Oostelijk Havengebied - Indische Buurt",52.3629417727938,4.93377525113208,"Private room",40,2,18,"2018-06-25",0.24,1,0,0
664832,"New, nicely decorated app in quiet neighborhood!",3358777,"Jazz",NA,"Oostelijk Havengebied - Indische Buurt",52.364114055641,4.9396623549149,"Entire home/apt",125,3,16,"2018-05-13",0.22,1,45,0
687386,"Live like a local; Experience Oost!",3508107,"Martijn En Susanne",NA,"Oostelijk Havengebied - Indische Buurt",52.3597709535953,4.94262066115084,"Entire home/apt",89,3,17,"2018-09-19",0.23,1,0,0
693475,"Houseboat near city center",3547465,"Eugène",NA,"Oostelijk Havengebied - Indische Buurt",52.375286185458,4.94306173656826,"Private room",337,3,66,"2018-11-26",0.91,2,0,0
723094,"Unique Appartment @ KNSM Island!",3734697,"Erick",NA,"Oostelijk Havengebied - Indische Buurt",52.3757827464751,4.9443982441539,"Entire home/apt",145,2,7,"2018-09-15",0.11,1,339,0
728527,"LORE'S PLACE Urban, Cosy and Bright",3766012,"Lore",NA,"Oostelijk Havengebied - Indische Buurt",52.359728295645,4.93865066111697,"Entire home/apt",85,2,87,"2018-07-09",1.24,1,0,0
779225,"★★★★★ The Amsterdam Floating Mansion",4108797,"Thomas + Masha",NA,"Oostelijk Havengebied - Indische Buurt",52.3690623516837,4.95206935348,"Entire home/apt",350,2,143,"2018-11-18",1.94,1,3,0
780614,"Charming appartment close to centre",2403906,"Marlies",NA,"Oostelijk Havengebied - Indische Buurt",52.3636757197834,4.93716066425741,"Entire home/apt",140,4,12,"2018-09-02",0.34,1,0,0
794927,"NEW! cozy and private Amsterdam studio for two",4188143,"Stephanie",NA,"Oostelijk Havengebied - Indische Buurt",52.3638493044152,4.93366127601048,"Private room",75,3,274,"2018-11-12",3.77,1,189,0
818079,"Authentic houseboat with privacy and comfort",4296919,"Otto",NA,"Oostelijk Havengebied - Indische Buurt",52.3714601301626,4.94509217804972,"Private room",125,1,389,"2018-11-21",5.39,1,270,0
858666,"LUXURY INDEPENDENT STUDIO on SHIP : free bikes!",4494136,"Angie",NA,"Oostelijk Havengebied - Indische Buurt",52.3785667884134,4.92769846603306,"Private room",140,2,346,"2018-11-20",5.06,1,53,0
862597,"Clean cosy apartment",4521818,"Nils",NA,"Oostelijk Havengebied - Indische Buurt",52.3643033960964,4.94049408587703,"Entire home/apt",120,2,137,"2018-11-18",2.02,1,338,0
867418,"Nice flat in the booming east with cat",4560570,"Eero",NA,"Oostelijk Havengebied - Indische Buurt",52.3616083565554,4.93722815806622,"Entire home/apt",80,3,64,"2018-08-28",1.01,1,12,0
881384,"Artists Studio in vivid Zeeburg (limited wifi)",3856517,"Alexander",NA,"Oostelijk Havengebied - Indische Buurt",52.3648505530924,4.93721387991151,"Entire home/apt",89,3,65,"2018-05-22",0.93,2,0,0
884164,"Central, comfortable and spacious",12541030,"Jeroen",NA,"Oostelijk Havengebied - Indische Buurt",52.3656996156563,4.93659017387537,"Entire home/apt",109,5,49,"2018-08-29",0.71,1,357,0
919118,"Great Apt in booming A'dam ' Oost'!",4936848,"Natasja",NA,"Oostelijk Havengebied - Indische Buurt",52.3757795741035,4.95358710751203,"Entire home/apt",100,4,19,"2018-08-12",0.28,1,54,0
939698,"Child friendly classic houseboat",5076226,"Marijke",NA,"Oostelijk Havengebied - Indische Buurt",52.3708538077433,4.9418354319116,"Entire home/apt",195,1,16,"2016-01-02",0.25,1,0,0
998139,"Trendy appt. with jacuzzi!",5136065,"Darius",NA,"Oostelijk Havengebied - Indische Buurt",52.3660128368472,4.93369249085939,"Entire home/apt",95,3,60,"2018-09-07",0.93,1,26,0
1097257,"Apartment in Amsterdam-East",6029990,"Sim",NA,"Oostelijk Havengebied - Indische Buurt",52.3622249472542,4.9357481668353,"Entire home/apt",70,3,16,"2018-08-27",0.24,1,0,0
1099036,"Lovely 50m2 appartment in upcoming Amsterdam East",6038385,"Elise",NA,"Oostelijk Havengebied - Indische Buurt",52.3642164847383,4.93445047965865,"Entire home/apt",70,7,1,"2017-08-15",0.06,1,0,0
1129677,"Extraordinary stay at our ship Orca",6197378,"Rien",NA,"Oostelijk Havengebied - Indische Buurt",52.3760066375955,4.94314484899487,"Entire home/apt",250,3,6,"2016-07-30",0.13,1,0,0
1184777,"Nice apartment near the city centre",6480197,"Dennis",NA,"Oostelijk Havengebied - Indische Buurt",52.3614099871547,4.93822026111729,"Entire home/apt",140,3,58,"2018-10-04",0.86,1,39,1
1201952,"Cozy, 15 min to center, baby-friendly, with a cat",6565457,"Ekaterina",NA,"Oostelijk Havengebied - Indische Buurt",52.3636808301748,4.93742732255166,"Entire home/apt",120,3,19,"2018-04-04",0.47,1,0,0
1224935,"Sunny Family House, Free Parking!",6681071,"Charlotte",NA,"Oostelijk Havengebied - Indische Buurt",52.3752082612521,4.94776156545797,"Entire home/apt",225,5,10,"2018-07-25",0.15,1,1,0
1229823,"Lifestyle & Beauty in Family House",1552059,"Ruben And Gaby",NA,"Oostelijk Havengebied - Indische Buurt",52.3749231256964,4.94353994955488,"Entire home/apt",135,2,20,"2017-08-08",0.34,2,96,0
1252179,"Sunny apartment with 2 roofterraces",3079884,"Andre",NA,"Oostelijk Havengebied - Indische Buurt",52.363647201146,4.93591686563182,"Entire home/apt",88,5,9,"2018-08-07",0.16,1,0,1
1331954,"Appt.ment at park 10min from centre",7223904,"Marc",NA,"Oostelijk Havengebied - Indische Buurt",52.3593675091424,4.94329807534916,"Entire home/apt",125,5,18,"2018-01-01",0.27,1,134,0
1353295,"Modern apartment close to city",5206817,"Paul",NA,"Oostelijk Havengebied - Indische Buurt",52.3650953371957,4.93208282207327,"Entire home/apt",99,2,33,"2018-09-18",1.01,1,176,0
1364081,"Cozy hideout in vibrant East AMS",7403349,"Bart",NA,"Oostelijk Havengebied - Indische Buurt",52.3630440948642,4.93673214882189,"Entire home/apt",135,3,56,"2018-08-27",0.87,1,0,0
1383494,"Nice and cozy studio apartment",5979549,"Bobby",NA,"Oostelijk Havengebied - Indische Buurt",52.3623918534435,4.93588358953196,"Entire home/apt",100,2,68,"2018-11-19",1.04,1,269,0
1410121,"Comfortable Groundfloor Appartment with garden",6268932,"Sinne",NA,"Oostelijk Havengebied - Indische Buurt",52.3622180688326,4.9325842211365,"Entire home/apt",95,2,46,"2018-07-17",0.71,1,10,0
1453066,"Cosy Cool Apartment Amsterdam East",7794998,"Chee Yee",NA,"Oostelijk Havengebied - Indische Buurt",52.3609536615843,4.94348640169978,"Entire home/apt",110,2,16,"2018-11-25",0.27,2,338,0
1468509,"Private two bed in Amsterdam East!",7865160,"Martijn",NA,"Oostelijk Havengebied - Indische Buurt",52.3703383196638,4.93813726234116,"Entire home/apt",140,2,39,"2017-11-12",0.6,1,0,0
1474513,"Cute studio in Amsterdam East",7893075,"Suzanne",NA,"Oostelijk Havengebied - Indische Buurt",52.3612900837086,4.93503812859805,"Entire home/apt",115,10,10,"2018-06-14",0.16,1,21,0
1485383,"Modern & Luxurious @lively & hip area ""the East""",7945939,"Kevin",NA,"Oostelijk Havengebied - Indische Buurt",52.3631014262611,4.93889629562916,"Entire home/apt",120,2,12,"2018-08-05",0.6,1,0,0
1495928,"Spacious apartment in Amsterdam",692831,"Angela",NA,"Oostelijk Havengebied - Indische Buurt",52.3613331305187,4.93711801932444,"Entire home/apt",148,4,9,"2016-06-04",0.14,1,153,0
1509400,"spacious apartment and sunny garden",8062053,"Maaike",NA,"Oostelijk Havengebied - Indische Buurt",52.3687953791243,4.94125255805271,"Entire home/apt",175,3,33,"2018-10-21",0.53,1,249,0
1514753,"Sfeervol appartement in Amsterdam",8087847,"Sofie",NA,"Oostelijk Havengebied - Indische Buurt",52.3645792481377,4.93885596000232,"Entire home/apt",80,3,29,"2018-11-18",0.46,1,3,0
1525046,"Light apartment In Amsterdam East",7502881,"Ingmar",NA,"Oostelijk Havengebied - Indische Buurt",52.3599894670252,4.94453573590829,"Entire home/apt",110,4,21,"2018-03-18",0.33,1,188,0
1561264,"Camp on a Lake.",8307907,"Jp",NA,"Oostelijk Havengebied - Indische Buurt",52.3627562728396,4.95151716105591,"Private room",75,1,137,"2018-10-22",2.43,1,365,0
1580062,"Furnish apt with cat: July '18/Okt'18",7794998,"Chee Yee",NA,"Oostelijk Havengebied - Indische Buurt",52.3608294246034,4.94264519561594,"Entire home/apt",60,90,0,"",NA,2,340,0
1605387,"Cozy 2 room grndfloor apartment - 45 sq metre",1125467,"Rudolf",NA,"Oostelijk Havengebied - Indische Buurt",52.364890727849,4.94045698024237,"Entire home/apt",85,3,18,"2018-09-30",0.28,1,3,0
1639096,"Lovely modern Ship",7700466,"Laura",NA,"Oostelijk Havengebied - Indische Buurt",52.3705279498623,4.94723545675888,"Entire home/apt",190,3,10,"2018-05-14",0.16,1,339,0
1639387,"Big house near center, garage+bikes",6212243,"Yvette",NA,"Oostelijk Havengebied - Indische Buurt",52.3709971240209,4.95492358837067,"Entire home/apt",115,2,3,"2014-01-04",0.05,1,0,0
1687286,"Spacious apartment close to city center!",4223275,"Bram",NA,"Oostelijk Havengebied - Indische Buurt",52.372757596304,4.94123879981165,"Entire home/apt",95,2,9,"2016-08-14",0.14,1,148,0
1734427,"Private room for 1 or 2",2353917,"David",NA,"Oostelijk Havengebied - Indische Buurt",52.3605047638048,4.94173820354747,"Private room",60,3,52,"2017-08-20",0.83,1,0,0
1776383,"Light apartment in lovely area",3542621,"Rogier",NA,"Oostelijk Havengebied - Indische Buurt",52.3648927109174,4.93566988755605,"Entire home/apt",80,3,20,"2017-05-28",0.33,1,0,1
1791234,"New modern apartment with balcony!",9398246,"Nienke",NA,"Oostelijk Havengebied - Indische Buurt",52.3599350695446,4.93602809738805,"Entire home/apt",150,2,67,"2018-09-16",1.12,1,13,0
1835186,"Well-equipped Cozy Room • Guest Bathroom",9595076,"Andrea",NA,"Oostelijk Havengebied - Indische Buurt",52.3633227713556,4.94019297485937,"Private room",54,3,207,"2018-10-29",3.58,1,0,0
1911182,"Comfortable room - central + WIFI",7679262,"Marijke",NA,"Oostelijk Havengebied - Indische Buurt",52.3618749434481,4.93374034116439,"Private room",78,2,272,"2018-11-24",4.77,1,37,0
1923065,"Lovely apartment with garden in Amsterdam",9809026,"Sanne",NA,"Oostelijk Havengebied - Indische Buurt",52.3621648167875,4.93946562093903,"Entire home/apt",94,2,22,"2018-11-18",0.37,1,2,0
1927634,"Houseboat with two master-bedrooms & two bathrooms",9314105,"Bauke And Annemiek",NA,"Oostelijk Havengebied - Indische Buurt",52.370086152869,4.93410737612589,"Entire home/apt",299,3,25,"2018-12-01",0.47,1,3,0
1938510,"Stay in Amsterdam like a local",3576012,"Sheryl & Lukasz",NA,"Oostelijk Havengebied - Indische Buurt",52.3627418927783,4.94134828414459,"Entire home/apt",330,2,77,"2018-06-21",1.37,1,228,1
1942427,"Comfortable 2P apartment in quiet neighbourhood",10047120,"JanJaap",NA,"Oostelijk Havengebied - Indische Buurt",52.3684570569397,4.93415688602354,"Entire home/apt",110,2,29,"2017-12-22",0.48,1,0,0
1973390,"Stay for two in Amsterdam",10188899,"Kim",NA,"Oostelijk Havengebied - Indische Buurt",52.3633052199276,4.93671724562222,"Entire home/apt",80,2,29,"2018-10-17",0.6,1,0,0
2024223,"sunny apartment with roof - terrace",6641152,"Silke",NA,"Oostelijk Havengebied - Indische Buurt",52.3584080928749,4.93996442179972,"Entire home/apt",85,4,0,"",NA,1,0,0
2026455,"Sailing ship Isis.",10409807,"Joost",NA,"Oostelijk Havengebied - Indische Buurt",52.3768305587722,4.93526287730495,"Entire home/apt",600,2,51,"2018-11-04",0.9,3,77,0
2026857,"Passenger Sailing ship Voorwaarts",10409807,"Joost",NA,"Oostelijk Havengebied - Indische Buurt",52.3784546941702,4.93296200960653,"Entire home/apt",490,2,10,"2018-02-19",0.27,3,0,0
2115161,"Romantic stay on a ship | Captain's Cabin",10783651,"Koen & Sjoerd",NA,"Oostelijk Havengebied - Indische Buurt",52.3787500822674,4.93938564804132,"Private room",119,2,145,"2018-11-19",5.66,2,109,0
2117442,"Ship  Overwinning",10409807,"Joost",NA,"Oostelijk Havengebied - Indische Buurt",52.3767751795135,4.93549329505923,"Private room",498,2,57,"2018-12-02",1.01,3,79,0
2133234,"Nice private studio on a houseboat and no sharing.",9266296,"Marike",NA,"Oostelijk Havengebied - Indische Buurt",52.3699487792993,4.94223861311808,"Private room",90,3,284,"2018-11-12",4.94,1,80,1
2162033,"Comfy apt. + garden & greenhouse",10410582,"Michiel",NA,"Oostelijk Havengebied - Indische Buurt",52.362916059977,4.93527861045515,"Entire home/apt",109,2,84,"2018-06-25",1.44,2,1,0
2234721,"Spacious, between 2 canals, off hip-street",11408530,"Mayya",NA,"Oostelijk Havengebied - Indische Buurt",52.3682106153879,4.94167108041186,"Entire home/apt",99,4,5,"2016-05-07",0.09,1,0,0
2275974,"Cozy spacious 70m2 fully furnished",195580,"Jakob",NA,"Oostelijk Havengebied - Indische Buurt",52.3626350450387,4.94565913115475,"Entire home/apt",70,2,7,"2015-10-31",0.12,1,0,0
2336764,"Modern and spacious appartment! ",11010221,"Frank",NA,"Oostelijk Havengebied - Indische Buurt",52.3594141907122,4.9446210407286,"Entire home/apt",109,2,40,"2018-09-22",0.7,1,58,0
2343911,"Sunny apartment in East Amsterdam",5145209,"Steven",NA,"Oostelijk Havengebied - Indische Buurt",52.363299094455,4.93853238551616,"Entire home/apt",80,1,4,"2018-02-11",0.15,1,0,0
2344086,"Light 4BD, with balcony ",10271537,"Leila",NA,"Oostelijk Havengebied - Indische Buurt",52.3627065577194,4.93643221754975,"Entire home/apt",85,3,1,"2015-04-10",0.02,1,0,0
2391988,"Bright 2-room apartment for couples",12218368,"Tim",NA,"Oostelijk Havengebied - Indische Buurt",52.3625272481037,4.93393954133416,"Entire home/apt",80,1,6,"2014-08-04",0.11,1,0,0
2438820,"Cosy crib in Amsterdam",6037528,"Maria",NA,"Oostelijk Havengebied - Indische Buurt",52.3587575312433,4.93985785806859,"Entire home/apt",145,1,10,"2018-11-16",0.23,1,13,1
2503773,"Charming house with garden",8769186,"Marloes",NA,"Oostelijk Havengebied - Indische Buurt",52.3627034963291,4.93714940381294,"Entire home/apt",91,1,73,"2018-07-12",1.29,1,9,0
2529643,"Modern & cozy studio at Eastern Docklands | 2P",12953966,"Truus",NA,"Oostelijk Havengebied - Indische Buurt",52.3748513387996,4.9465911775238,"Private room",85,1,34,"2018-09-22",0.6,1,287,0
2629594,"Room with a view",12978578,"Noortje",NA,"Oostelijk Havengebied - Indische Buurt",52.3680891713018,4.94360331157493,"Private room",69,1,7,"2017-09-18",0.12,1,0,0
2694094,"sunny top floor apartment in",617829,"Dagmar",NA,"Oostelijk Havengebied - Indische Buurt",52.365150956389,4.93608367988163,"Entire home/apt",120,1,11,"2017-10-16",0.25,1,0,0
2700366,"Best value apartment in vibrant nbh",1849726,"Sarin",NA,"Oostelijk Havengebied - Indische Buurt",52.3636508992791,4.93775682550704,"Entire home/apt",90,2,44,"2018-09-10",0.78,1,0,0
2713216,"Cheerful & Bright Apartment in Amsterdam",13885006,"Lieske",NA,"Oostelijk Havengebied - Indische Buurt",52.363660536474,4.93526642896006,"Entire home/apt",115,3,7,"2018-03-17",0.25,1,0,0
2726882,"Bright apartment near city centre",13762639,"Akke",NA,"Oostelijk Havengebied - Indische Buurt",52.3640510200876,4.93462151594061,"Entire home/apt",99,3,13,"2017-01-02",0.23,1,0,1
2793978,"Zonnig ruim appartement",14291298,"Friso",NA,"Oostelijk Havengebied - Indische Buurt",52.3605959694371,4.93535503689992,"Entire home/apt",250,2,8,"2018-01-02",0.42,1,0,0
2813493,"AMS Spectacular central waterviews!",2049843,"Christine Pieternella",NA,"Oostelijk Havengebied - Indische Buurt",52.3786350753345,4.93991183991058,"Private room",90,30,28,"2018-08-31",0.5,4,365,0
2870512,"Bright design apartment in East!",481080,"Hoi-Kee",NA,"Oostelijk Havengebied - Indische Buurt",52.3643632871217,4.93240081025049,"Entire home/apt",125,2,17,"2016-06-27",0.31,1,0,0
2892780,"Spacious apartment, grand views",12378014,"Manon",NA,"Oostelijk Havengebied - Indische Buurt",52.3769212790837,4.94171968304471,"Entire home/apt",155,5,0,"",NA,1,0,0
2923212,"Light and tastefull app",13535549,"Martijn & Sarah",NA,"Oostelijk Havengebied - Indische Buurt",52.3627785474284,4.93219978257182,"Entire home/apt",85,8,12,"2018-11-15",0.23,1,0,0
2972662,"Amazing rooftop apt in upcomng Amsterdam East!",15165561,"Amy",NA,"Oostelijk Havengebied - Indische Buurt",52.3624199549038,4.93209494664193,"Entire home/apt",95,1,43,"2018-10-01",1.31,1,1,0
3004400,"Lovely, spacious & sunny apartment.",15311222,"Remko",NA,"Oostelijk Havengebied - Indische Buurt",52.3640022431225,4.93521199013564,"Entire home/apt",180,3,28,"2018-07-16",0.51,1,0,0
3017116,"Modern apartment with stunning canal view",6604264,"Pierrick",NA,"Oostelijk Havengebied - Indische Buurt",52.3680226274564,4.93727922932722,"Entire home/apt",175,2,0,"",NA,1,127,0
3029661,"Spacious apartment including bikes",2659763,"Dennis",NA,"Oostelijk Havengebied - Indische Buurt",52.3624031248106,4.93301198922987,"Entire home/apt",138,2,17,"2018-07-28",0.31,1,0,0
3078208,"unique waterside appartment",15665436,"Felix",NA,"Oostelijk Havengebied - Indische Buurt",52.3723444238395,4.94880025770785,"Entire home/apt",159,2,38,"2018-11-03",0.69,1,319,1
3096977,"Spacious house/parking/roof terrace",5576683,"Kirsten",NA,"Oostelijk Havengebied - Indische Buurt",52.374027316738,4.94593579038351,"Entire home/apt",224,4,4,"2016-01-05",0.08,1,0,0
3122510,"Lovely modern house @Eastern Docklands Amsterdam",15860985,"Ro",NA,"Oostelijk Havengebied - Indische Buurt",52.3740545370989,4.94553964276844,"Entire home/apt",150,3,3,"2018-08-27",0.11,1,0,0
3144548,"Wonderful houseboat Amsterdam",12003884,"Sas",NA,"Oostelijk Havengebied - Indische Buurt",52.3739488441584,4.94825873062822,"Entire home/apt",344,2,26,"2018-10-23",0.47,1,169,0
3244143,"Nice apartment in Oost with garden!",9121320,"Carry",NA,"Oostelijk Havengebied - Indische Buurt",52.3654936528632,4.94163142638646,"Entire home/apt",80,3,46,"2018-09-25",0.85,1,0,0
3258033,"Private room in East Amsterdam",5664725,"Per",NA,"Oostelijk Havengebied - Indische Buurt",52.3647500680497,4.93583794379789,"Private room",49,2,111,"2018-10-21",2.05,2,0,0
3270274,"Comfortable and close to center",11651489,"Lisa",NA,"Oostelijk Havengebied - Indische Buurt",52.3623057483987,4.94318015436644,"Entire home/apt",99,2,42,"2018-09-29",0.77,1,6,0
3307124,"Nice Apartment in a Hip area",16700649,"Jord & Laura",NA,"Oostelijk Havengebied - Indische Buurt",52.3659765795077,4.93706750918068,"Entire home/apt",175,2,43,"2017-10-08",0.79,1,0,0
3317378,"AMS Central Waterview room",2049843,"Christine Pieternella",NA,"Oostelijk Havengebied - Indische Buurt",52.3786897980554,4.9316891616189,"Private room",90,60,19,"2017-05-17",0.36,4,348,0
3317675,"AMS Large waterview apartment",2049843,"Christine Pieternella",NA,"Oostelijk Havengebied - Indische Buurt",52.3767223903405,4.93496686433907,"Entire home/apt",94,60,1,"2014-10-20",0.02,4,364,0
3402833,"Great house with a magnificent view nearby centre",17161065,"Annabelle",NA,"Oostelijk Havengebied - Indische Buurt",52.3743197053505,4.94890884059861,"Entire home/apt",350,4,6,"2017-02-20",0.13,2,339,0
3419443,"Apartment in trendy neighbourhood",17238160,"Frits",NA,"Oostelijk Havengebied - Indische Buurt",52.3653397853616,4.94255462230108,"Entire home/apt",160,3,3,"2016-05-16",0.07,1,0,0
3450398,"Patio-house with sun terrace ",17437419,"Meike",NA,"Oostelijk Havengebied - Indische Buurt",52.3714816378747,4.93953759303017,"Entire home/apt",150,4,15,"2017-08-01",0.28,1,0,0
3614781,"Nice modern apartment in old building in Amsterdam",18213849,"Theodoor",NA,"Oostelijk Havengebied - Indische Buurt",52.3654926612122,4.93772469538941,"Entire home/apt",85,14,8,"2018-08-21",0.16,1,0,0
3673223,"Bright apartment in vibrant area",18646888,"Yara",NA,"Oostelijk Havengebied - Indische Buurt",52.3627218035157,4.94137621734273,"Private room",110,2,16,"2018-10-07",0.3,1,0,0
3725271,"Nice room in east, view on water",3886333,"Sheila",NA,"Oostelijk Havengebied - Indische Buurt",52.3693653947937,4.93791926411417,"Private room",65,3,94,"2018-10-28",1.78,2,86,0
3750152,"Modern & cosy Amsterdam apartment @ Javastreet",12978517,"Joe",NA,"Oostelijk Havengebied - Indische Buurt",52.3640932587824,4.93866696145662,"Entire home/apt",120,5,16,"2017-09-21",0.55,1,0,0
3777878,"Stylish studio in trendy Javastraat",19374939,"Max",NA,"Oostelijk Havengebied - Indische Buurt",52.3634712988924,4.9355303594323,"Entire home/apt",89,1,6,"2016-05-08",0.16,1,0,0
3781081,"Spacious family apartment East Side",3000074,"Joris",NA,"Oostelijk Havengebied - Indische Buurt",52.3641671901742,4.9432841625667,"Entire home/apt",150,3,5,"2018-07-26",0.12,1,0,0
3795382,"Bright, spacious, luxury central apt",7236967,"Anna",NA,"Oostelijk Havengebied - Indische Buurt",52.3629817214734,4.93302621780719,"Entire home/apt",135,2,40,"2018-08-07",0.76,1,0,0
3816284,"Spacious studio-apartment near CS",19623294,"Oscar",NA,"Oostelijk Havengebied - Indische Buurt",52.3723129001312,4.93462406868399,"Entire home/apt",149,3,48,"2018-10-01",0.93,1,0,0
3825392,".",4237150,"Emile",NA,"Oostelijk Havengebied - Indische Buurt",52.3755446000465,4.94376556884174,"Entire home/apt",300,3,7,"2018-10-28",0.41,1,142,0
3828168,"Couples apartment in Amsterdam",19699785,"Tim",NA,"Oostelijk Havengebied - Indische Buurt",52.3641171299557,4.94226705484092,"Entire home/apt",100,4,13,"2017-10-19",0.31,1,0,0
3841339,"Nice modern apartment for rent!",19793596,"Manja",NA,"Oostelijk Havengebied - Indische Buurt",52.3644765989976,4.93767258627091,"Entire home/apt",99,4,25,"2018-09-02",0.49,1,5,0
3863863,"Cozy apt. + garden, Amsterdam-East!",19943146,"Nurah",NA,"Oostelijk Havengebied - Indische Buurt",52.3651184950274,4.93437788692735,"Entire home/apt",150,5,0,"",NA,1,0,0
3888355,"delightful quiet family home 4 pers",6482591,"Judith",NA,"Oostelijk Havengebied - Indische Buurt",52.3733660373792,4.94572077110849,"Entire home/apt",250,4,7,"2017-04-16",0.14,1,339,0
3900805,"Stylish appartment on the eastside",6649622,"Andreas",NA,"Oostelijk Havengebied - Indische Buurt",52.3637113305287,4.93548103174993,"Entire home/apt",105,3,4,"2016-11-14",0.12,1,0,0
3926355,"Lovely cosy houseboat in A'dam East",2963123,"Juul",NA,"Oostelijk Havengebied - Indische Buurt",52.3715090806959,4.94188677429758,"Private room",250,2,120,"2018-12-02",2.31,2,17,0
3943487,"Apartment + 2 bikes",20434524,"Livio",NA,"Oostelijk Havengebied - Indische Buurt",52.3643202567092,4.93752831296818,"Entire home/apt",90,3,15,"2018-08-19",0.3,1,0,0
3961071,"Great Apartment in Upcoming East",7255043,"Paul",NA,"Oostelijk Havengebied - Indische Buurt",52.364862844696,4.93283411051793,"Entire home/apt",100,1,6,"2016-08-28",0.14,1,0,0
4043258,"Spacious apartment (81m²) + balcony facing South",20965087,"Erwin",NA,"Oostelijk Havengebied - Indische Buurt",52.3618006044534,4.94454116942561,"Entire home/apt",100,2,36,"2018-11-11",0.92,1,0,0
4049668,"SUNNY & sweet in AMSTERDAM east",4588881,"Stefan",NA,"Oostelijk Havengebied - Indische Buurt",52.3652289506048,4.93605900287944,"Entire home/apt",90,3,60,"2018-11-04",1.18,1,230,0
4076064,"Cosy and relaxing 2-room apartment with Sauna",21140713,"Vladimir",NA,"Oostelijk Havengebied - Indische Buurt",52.3679847445285,4.94015865507973,"Entire home/apt",130,2,10,"2018-10-14",1.29,1,3,0
4153760,"Cosy Studio, with outdoor Swimming",1552059,"Ruben And Gaby",NA,"Oostelijk Havengebied - Indische Buurt",52.374983276156,4.94207599916287,"Entire home/apt",60,1,323,"2018-12-04",6.39,2,252,0
4265569,"Light house close to city center",22142348,"Floortje",NA,"Oostelijk Havengebied - Indische Buurt",52.3681808560276,4.94262445701637,"Entire home/apt",92,3,49,"2018-10-29",0.97,1,0,0
4289342,"BnB Docklands Amsterdam",14278442,"Ad",NA,"Oostelijk Havengebied - Indische Buurt",52.3714741121936,4.94438579739624,"Private room",89,3,49,"2018-11-11",0.97,1,22,0
